logical_table,cell_id,min_accept,persona_id,instance_id,episode_seed,treated_seat,difficulty_scalar,difficulty_tags,normalized_primary,normalized_nash_welfare,deal_rate,dist_to_nbs,gini,cost_usd
one_oracle,one_oracle,5,,scorable_negotiation-L2-103cef6017,2,1,0.638165,medium;small-frontier,0.9523,0.533225804277077,1.0,0.3745209340646444,0.32653061224489793,0.9341599999999999
one_oracle,one_oracle,5,,scorable_negotiation-L2-df1e479b72,0,2,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,1.2946149999999998
one_oracle,one_oracle,5,,scorable_negotiation-L2-df1e479b72,3,3,0.63001,medium;small-frontier,0.9608,0.6033188256577366,1.0,0.4166238404000277,0.3253588516746411,1.0623399999999998
one_oracle,one_oracle,5,,scorable_negotiation-L2-df1e479b72,4,0,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,1.1712049999999998
one_oracle,one_oracle,5,,scorable_negotiation-L2-df1e479b72,1,4,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,1.3449149999999999
one_oracle,one_oracle,5,,scorable_negotiation-L2-0aa50f7b83,4,0,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,0.0,nan,nan,1.4140900000000003
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a673abad3,0,3,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,1.3408850000000003
one_oracle,one_oracle,5,,scorable_negotiation-L3-a8641f6c33,4,1,0.651538,medium;small-frontier,0.6421,0.5404762881959199,1.0,0.9985774558708213,0.327007299270073,0.7565999999999999
one_oracle,one_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,3,4,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.362725
one_oracle,one_oracle,5,,scorable_negotiation-L3-46e1252af7,2,2,0.684076,hard;pivotal-seat,1.0,0.6301255536714604,1.0,0.7535799047879709,0.35348837209302325,0.8197050000000001
one_oracle,one_oracle,5,,scorable_negotiation-L3-46e1252af7,0,3,0.684076,hard;pivotal-seat,0.8431,0.7432269180632755,1.0,0.0,0.1068062827225131,0.806735
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a673abad3,2,2,0.699699,hard;high-conflict;pivotal-seat,1.0,0.5375432415425709,1.0,0.0,0.28679245283018867,0.775195
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a1b1c0960,0,3,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,1.8825850000000002
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a673abad3,3,4,0.699699,hard;high-conflict;pivotal-seat,1.0,0.5375432415425709,1.0,0.0,0.28679245283018867,0.7212200000000001
one_oracle,one_oracle,5,,scorable_negotiation-L3-a8641f6c33,1,0,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,1.05142
one_oracle,one_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,0,3,0.7161,hard;no-clear-win-win;pivotal-seat,1.0,0.9179258437648328,1.0,0.0,0.29333333333333333,1.001885
one_oracle,one_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,1,0,0.7161,hard;no-clear-win-win;pivotal-seat,0.9965,0.8567252750493096,1.0,0.3866789581820089,0.41414141414141414,1.4737300000000002
one_oracle,one_oracle,5,,scorable_negotiation-L3-a8641f6c33,2,2,0.651538,medium;small-frontier,0.6793,0.5538446835202459,1.0,0.9478878791784949,0.2823529411764706,1.02932
one_oracle,one_oracle,5,,scorable_negotiation-L3-a8641f6c33,0,3,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,1.1361299999999999
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a1b1c0960,1,0,0.689368,hard;pivotal-seat,0.5486,0.23678154392018766,1.0,1.0380919200704084,0.5224489795918368,1.34048
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a673abad3,4,1,0.699699,hard;high-conflict;pivotal-seat,1.0,0.5375432415425709,1.0,0.0,0.28679245283018867,1.0212249999999998
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a1b1c0960,3,4,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,1.6183650000000003
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a673abad3,1,0,0.699699,hard;high-conflict;pivotal-seat,0.8846,0.0,1.0,0.8347904756731781,0.47374301675977654,1.4090249999999997
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a1b1c0960,4,1,0.689368,hard;pivotal-seat,0.9183,0.550249714729916,1.0,0.531682611776159,0.2318471337579618,1.20798
one_oracle,one_oracle,5,,scorable_negotiation-L3-9a1b1c0960,2,2,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,1.5313900000000003
one_oracle,one_oracle,5,,scorable_negotiation-L3-a8641f6c33,3,4,0.651538,medium;small-frontier,0.0,0.0,0.0,nan,nan,1.416355
one_oracle,one_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,4,1,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.4295649999999998
one_oracle,one_oracle,5,,scorable_negotiation-L3-46e1252af7,1,0,0.684076,hard;pivotal-seat,1.0,0.6301255536714604,1.0,0.7535799047879709,0.35348837209302325,0.882415
one_oracle,one_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,2,2,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.62299
one_oracle,one_oracle,5,,scorable_negotiation-L3-46e1252af7,4,1,0.684076,hard;pivotal-seat,0.8431,0.7432269180632755,1.0,0.0,0.1068062827225131,0.33981
one_oracle,one_oracle,5,,scorable_negotiation-L3-46e1252af7,3,4,0.684076,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,1.344215
one_oracle,one_oracle,5,,scorable_negotiation-L4-faf2ca7d47,3,0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,1.6453949999999997
one_oracle,one_oracle,5,,scorable_negotiation-L4-faf2ca7d47,0,4,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,1.0,1.6334630891922322,0.6121212121212121,1.5236350000000003
one_oracle,one_oracle,5,,scorable_negotiation-L4-712ba36a4f,2,3,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.52522
one_oracle,one_oracle,5,,scorable_negotiation-L4-d49e5fe070,0,4,0.672467,medium;small-frontier,1.0,0.704468524997698,1.0,0.0,0.35833333333333334,0.5613650000000001
one_oracle,one_oracle,5,,scorable_negotiation-L4-712ba36a4f,1,1,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.207825
one_oracle,one_oracle,5,,scorable_negotiation-L4-8a29217702,4,2,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,1.304765
one_oracle,one_oracle,5,,scorable_negotiation-L4-d49e5fe070,3,0,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,1.3729300000000004
one_oracle,one_oracle,5,,scorable_negotiation-L4-712ba36a4f,3,0,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.38086
one_oracle,one_oracle,5,,scorable_negotiation-L4-faf2ca7d47,4,2,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,1.0,1.6334630891922322,0.6121212121212121,1.2372299999999998
one_oracle,one_oracle,5,,scorable_negotiation-L4-8a29217702,2,3,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,1.45913
one_oracle,one_oracle,5,,scorable_negotiation-L4-faf2ca7d47,1,1,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,1.5350899999999996
one_oracle,one_oracle,5,,scorable_negotiation-L4-d49e5fe070,2,3,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,1.1375049999999998
one_oracle,one_oracle,5,,scorable_negotiation-L4-d49e5fe070,4,2,0.672467,medium;small-frontier,1.0,0.704468524997698,1.0,0.0,0.35833333333333334,1.0743400000000003
one_oracle,one_oracle,5,,scorable_negotiation-L4-712ba36a4f,0,4,0.706191,hard;no-clear-win-win;pivotal-seat,1.0,0.0,1.0,0.5414187120150269,0.4186046511627907,1.2769199999999998
one_oracle,one_oracle,5,,scorable_negotiation-L4-8a29217702,1,1,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.8113601931999888,1.0,0.0,0.20210526315789473,0.5529149999999999
one_oracle,one_oracle,5,,scorable_negotiation-L4-faf2ca7d47,2,3,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,1.2262850000000003
one_oracle,one_oracle,5,,scorable_negotiation-L4-712ba36a4f,4,2,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,1.4043849999999998
one_oracle,one_oracle,5,,scorable_negotiation-L4-8a29217702,3,0,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.8113601931999888,1.0,0.0,0.20210526315789473,0.7217100000000001
one_oracle,one_oracle,5,,scorable_negotiation-L4-8a29217702,0,4,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.8113601931999888,1.0,0.0,0.20210526315789473,0.6685099999999999
one_oracle,one_oracle,5,,scorable_negotiation-L4-d49e5fe070,1,1,0.672467,medium;small-frontier,1.0,0.704468524997698,1.0,0.0,0.35833333333333334,1.064155
all_rational,all_rational,5,,scorable_negotiation-L0-611ee402f7,0,,0.55854,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-32200851b2,1,,0.562257,easy;high-conflict,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-611ee402f7,1,,0.55854,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-32200851b2,3,,0.562257,easy;high-conflict,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-34733a57e6,4,,0.561029,easy;large-frontier,0.8431,0.46390505159149187,1.0,0.5652745199843873,0.2731182795698925,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-a483b0d80d,2,,0.546303,easy,0.7373,0.3926230904521477,1.0,0.5012890760238023,0.26594594594594595,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-65113008ad,1,,0.624796,medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-a483b0d80d,4,,0.546303,easy,0.7022,0.3670762522829097,1.0,0.6105549285220224,0.28439306358381505,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-32200851b2,0,,0.562257,easy;high-conflict,0.7995,0.35945012994535314,1.0,0.3203703387007062,0.3392156862745098,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-65113008ad,2,,0.624796,medium,1.0,0.7017498964087139,1.0,0.0,0.2046875,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-a483b0d80d,3,,0.546303,easy,0.8907,0.5159031433969842,1.0,0.4963059391762763,0.23930131004366811,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-34733a57e6,3,,0.561029,easy;large-frontier,0.6836,0.3852623882600135,1.0,0.3896673476790472,0.2782608695652174,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-611ee402f7,2,,0.55854,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-32200851b2,4,,0.562257,easy;high-conflict,0.8383,0.4194483134851262,1.0,0.774097614688272,0.30042918454935624,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-611ee402f7,4,,0.55854,easy,0.7944,0.5303281001160416,1.0,0.6917584068153987,0.24262295081967214,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-34733a57e6,1,,0.561029,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-65113008ad,3,,0.624796,medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-65113008ad,4,,0.624796,medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-a483b0d80d,0,,0.546303,easy,0.8907,0.5159031433969842,1.0,0.4963059391762763,0.23930131004366811,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-34733a57e6,2,,0.561029,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-a483b0d80d,1,,0.546303,easy,0.8218,0.3193953872085356,1.0,1.0423728806838854,0.4589861751152074,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-65113008ad,0,,0.624796,medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-34733a57e6,0,,0.561029,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-32200851b2,2,,0.562257,easy;high-conflict,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L0-611ee402f7,3,,0.55854,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-996daa4124,1,,0.61343,easy;large-frontier,0.6076,0.36173003714322516,1.0,0.8088811929258297,0.33464052287581697,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-aabb4d986b,0,,0.614162,easy,0.6014,0.32503682747631046,1.0,0.8673270473679019,0.381151832460733,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-282034699c,2,,0.600081,easy;large-frontier,0.6044,0.3913606559758756,1.0,0.7731841119743466,0.26666666666666666,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-aabb4d986b,2,,0.614162,easy,0.7057,0.3553829397974424,1.0,0.6334860165883606,0.3895196506550218,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-a9097927ce,4,,0.551691,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-aabb4d986b,3,,0.614162,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-282034699c,3,,0.600081,easy;large-frontier,0.8421,0.5929986715243352,1.0,0.8234589732619854,0.2644351464435146,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-a9097927ce,0,,0.551691,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-aabb4d986b,4,,0.614162,easy,0.6882,0.35836977117882385,1.0,0.7253036959861942,0.3177570093457944,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-282034699c,4,,0.600081,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-282034699c,1,,0.600081,easy;large-frontier,0.6044,0.3913606559758756,1.0,0.7731841119743466,0.26666666666666666,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-19dae4b672,3,,0.62258,high-conflict;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-19dae4b672,0,,0.62258,high-conflict;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-282034699c,0,,0.600081,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-19dae4b672,4,,0.62258,high-conflict;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-a9097927ce,3,,0.551691,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-19dae4b672,1,,0.62258,high-conflict;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-a9097927ce,1,,0.551691,easy,0.9216,0.0,1.0,0.7560344590381844,0.3175097276264591,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-996daa4124,3,,0.61343,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-996daa4124,0,,0.61343,easy;large-frontier,0.6076,0.36173003714322516,1.0,0.8088811929258297,0.33464052287581697,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-a9097927ce,2,,0.551691,easy,0.9216,0.0,1.0,0.7560344590381844,0.3175097276264591,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-996daa4124,2,,0.61343,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-996daa4124,4,,0.61343,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-19dae4b672,2,,0.62258,high-conflict;medium,0.9605,0.5190553291636535,1.0,0.5728688967940591,0.26542056074766357,0.0
all_rational,all_rational,5,,scorable_negotiation-L1-aabb4d986b,1,,0.614162,easy,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-103cef6017,0,,0.638165,medium;small-frontier,0.9523,0.533225804277077,1.0,0.3745209340646444,0.32653061224489793,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-adac68f4ac,4,,0.642993,large-frontier;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-0aa50f7b83,4,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-adac68f4ac,3,,0.642993,large-frontier;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-0aa50f7b83,0,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-df1e479b72,1,,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-adac68f4ac,1,,0.642993,large-frontier;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-103cef6017,3,,0.638165,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-103cef6017,2,,0.638165,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-df1e479b72,4,,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-1fc37540c8,1,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-103cef6017,1,,0.638165,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-adac68f4ac,2,,0.642993,large-frontier;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-0aa50f7b83,2,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-1fc37540c8,3,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-df1e479b72,3,,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-1fc37540c8,0,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.7946,0.4785924178445234,1.0,0.312893333655847,0.2230769230769231,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-103cef6017,4,,0.638165,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-df1e479b72,0,,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-0aa50f7b83,3,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-1fc37540c8,4,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-1fc37540c8,2,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-0aa50f7b83,1,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-df1e479b72,2,,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L2-adac68f4ac,0,,0.642993,large-frontier;medium,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-46e1252af7,0,,0.684076,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-d9a0ef3c04,3,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a1b1c0960,3,,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a673abad3,1,,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-46e1252af7,2,,0.684076,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a673abad3,2,,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a673abad3,4,,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a673abad3,0,,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-a8641f6c33,1,,0.651538,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-a8641f6c33,3,,0.651538,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-d9a0ef3c04,2,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a1b1c0960,0,,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-d9a0ef3c04,4,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-a8641f6c33,4,,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a1b1c0960,4,,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-a8641f6c33,0,,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-a8641f6c33,2,,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-46e1252af7,1,,0.684076,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-46e1252af7,3,,0.684076,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a1b1c0960,2,,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-d9a0ef3c04,0,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-46e1252af7,4,,0.684076,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a1b1c0960,1,,0.689368,hard;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-d9a0ef3c04,1,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L3-9a673abad3,3,,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-d49e5fe070,4,,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-712ba36a4f,3,,0.706191,hard;no-clear-win-win;pivotal-seat,0.8494,0.0,1.0,0.5282417124405344,0.5034013605442177,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-712ba36a4f,2,,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-d49e5fe070,2,,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-8a29217702,3,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-faf2ca7d47,3,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-712ba36a4f,1,,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-d49e5fe070,3,,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-faf2ca7d47,4,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-faf2ca7d47,1,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-d49e5fe070,0,,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-faf2ca7d47,2,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-712ba36a4f,4,,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-d49e5fe070,1,,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-712ba36a4f,0,,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-8a29217702,4,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-faf2ca7d47,0,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,0.0
