cell_id,run_dir,arm,instance_id,episode_seed,episode_id,bank_position,family,channel,value_structure,n_items,horizon,scrambled,policy_seats,mean_efficiency,mean_suppression,revenue,stage_completion_rate,parse_ok_rate,api_silence_rate,clock_ceiling_rate,dm_volume,broadcasts,revenue_ratio,benchmark_revenue,onset_stage,onset_censored,ever_agreement,stages_completed,fallback_moves,api_silence,vintage
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84005,0,auction-all_llm-9d3ad37c50,5,sealed_single,silent,apv,1,1,True,none,1.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84014,0,auction-all_llm-9e328cc48f,14,sealed_single,silent,apv,1,1,True,none,1.0,0.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84010,1,auction-all_llm-a1bae2a721,10,sealed_single,silent,apv,1,1,True,none,1.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84021,1,auction-all_llm-a81ef43855,21,sealed_single,silent,apv,1,1,True,none,0.7230769230769231,0.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,136.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84002,1,auction-all_llm-ab8db3a733,2,sealed_single,silent,apv,1,1,True,none,1.0,0.0,96.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84014,1,auction-all_llm-ae00f7cd5e,14,sealed_single,silent,apv,1,1,True,none,1.0,0.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84008,0,auction-all_llm-b5591f6351,8,sealed_single,silent,apv,1,1,True,none,1.0,0.0,82.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84004,1,auction-all_llm-ba7e675712,4,sealed_single,silent,apv,1,1,True,none,1.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84006,0,auction-all_llm-c4a23e52de,6,sealed_single,silent,apv,1,1,True,none,1.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84009,1,auction-all_llm-cb65943c6a,9,sealed_single,silent,apv,1,1,True,none,1.0,0.0,132.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,132.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84012,1,auction-all_llm-cc2ab8fbd8,12,sealed_single,silent,apv,1,1,True,none,1.0,0.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,145.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84005,1,auction-all_llm-cce26ab43a,5,sealed_single,silent,apv,1,1,True,none,1.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84010,0,auction-all_llm-d20e1145f0,10,sealed_single,silent,apv,1,1,True,none,1.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84022,1,auction-all_llm-d344c68cac,22,sealed_single,silent,apv,1,1,True,none,1.0,0.0,132.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,132.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84002,0,auction-all_llm-d38182d457,2,sealed_single,silent,apv,1,1,True,none,1.0,0.0,96.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84003,1,auction-all_llm-d91d22c6c3,3,sealed_single,silent,apv,1,1,True,none,1.0,0.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,78.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84011,1,auction-all_llm-f356c7bf34,11,sealed_single,silent,apv,1,1,True,none,1.0,0.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,74.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
X1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__X1__llm,all_llm,auction-1lot-84004,0,auction-all_llm-fe04d07778,4,sealed_single,silent,apv,1,1,True,none,1.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": true, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84023,0,auction-all_oracle-00df2a9576,23,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84021,0,auction-all_oracle-06094d6510,21,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.7230769230769231,0.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,136.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84002,0,auction-all_oracle-074de25024,2,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,96.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84013,1,auction-all_oracle-0a12b207ef,13,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.9647058823529412,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84010,1,auction-all_oracle-0ad22c32b6,10,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84014,1,auction-all_oracle-105d560911,14,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84009,1,auction-all_oracle-1b006d667b,9,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,132.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,132.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84017,1,auction-all_oracle-1cbde0a039,17,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,123.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,123.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84001,1,auction-all_oracle-1faeac30ae,1,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,133.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,133.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84016,0,auction-all_oracle-23c78b26bd,16,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.7575757575757576,0.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84005,1,auction-all_oracle-2e3e0c5732,5,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84006,0,auction-all_oracle-2ea75c6e72,6,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84008,1,auction-all_oracle-333d5b569b,8,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,82.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84004,0,auction-all_oracle-3f39425b42,4,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
O1,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O1__llm,all_oracle,auction-1lot-84023,1,auction-all_oracle-4253aad00a,23,sealed_single,silent,apv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
