cell_id,arm,instance_id,episode_seed,episode_id,seat,card,is_llm_seat,channel,dm_sent,dm_received
O1,all_oracle,auction-1lot-84020,0,auction-all_oracle-81ab2c5629,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84009,0,auction-all_oracle-864a1ce475,0,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84009,0,auction-all_oracle-864a1ce475,1,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84009,0,auction-all_oracle-864a1ce475,2,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84009,0,auction-all_oracle-864a1ce475,3,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84009,0,auction-all_oracle-864a1ce475,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84020,1,auction-all_oracle-86f931f1a6,0,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84020,1,auction-all_oracle-86f931f1a6,1,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84020,1,auction-all_oracle-86f931f1a6,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84020,1,auction-all_oracle-86f931f1a6,3,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84020,1,auction-all_oracle-86f931f1a6,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84008,0,auction-all_oracle-893deb912c,0,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84008,0,auction-all_oracle-893deb912c,1,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84008,0,auction-all_oracle-893deb912c,2,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84008,0,auction-all_oracle-893deb912c,3,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84008,0,auction-all_oracle-893deb912c,4,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84002,1,auction-all_oracle-97be5c5326,0,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84002,1,auction-all_oracle-97be5c5326,1,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84002,1,auction-all_oracle-97be5c5326,2,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84002,1,auction-all_oracle-97be5c5326,3,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84002,1,auction-all_oracle-97be5c5326,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84003,1,auction-all_oracle-a8f265dc3e,0,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84003,1,auction-all_oracle-a8f265dc3e,1,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84003,1,auction-all_oracle-a8f265dc3e,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84003,1,auction-all_oracle-a8f265dc3e,3,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84003,1,auction-all_oracle-a8f265dc3e,4,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84011,1,auction-all_oracle-a907c978e6,0,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84011,1,auction-all_oracle-a907c978e6,1,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84011,1,auction-all_oracle-a907c978e6,2,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84011,1,auction-all_oracle-a907c978e6,3,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84011,1,auction-all_oracle-a907c978e6,4,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,1,auction-all_oracle-aab07edfb0,0,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,1,auction-all_oracle-aab07edfb0,1,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,1,auction-all_oracle-aab07edfb0,2,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,1,auction-all_oracle-aab07edfb0,3,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,1,auction-all_oracle-aab07edfb0,4,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84000,0,auction-all_oracle-cfc9437bfb,0,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84000,0,auction-all_oracle-cfc9437bfb,1,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84000,0,auction-all_oracle-cfc9437bfb,2,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84000,0,auction-all_oracle-cfc9437bfb,3,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84000,0,auction-all_oracle-cfc9437bfb,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84010,0,auction-all_oracle-d2a3f3e2ef,0,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84010,0,auction-all_oracle-d2a3f3e2ef,1,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84010,0,auction-all_oracle-d2a3f3e2ef,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84010,0,auction-all_oracle-d2a3f3e2ef,3,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84010,0,auction-all_oracle-d2a3f3e2ef,4,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84013,0,auction-all_oracle-d9250b7bf6,0,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84013,0,auction-all_oracle-d9250b7bf6,1,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84013,0,auction-all_oracle-d9250b7bf6,2,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84013,0,auction-all_oracle-d9250b7bf6,3,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84013,0,auction-all_oracle-d9250b7bf6,4,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,0,auction-all_oracle-e997efbada,0,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,0,auction-all_oracle-e997efbada,1,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,0,auction-all_oracle-e997efbada,2,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,0,auction-all_oracle-e997efbada,3,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84018,0,auction-all_oracle-e997efbada,4,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84005,0,auction-all_oracle-eb3ee62d8b,0,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84005,0,auction-all_oracle-eb3ee62d8b,1,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84005,0,auction-all_oracle-eb3ee62d8b,2,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84005,0,auction-all_oracle-eb3ee62d8b,3,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84005,0,auction-all_oracle-eb3ee62d8b,4,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84015,0,auction-all_oracle-eba91635c4,0,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84015,0,auction-all_oracle-eba91635c4,1,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84015,0,auction-all_oracle-eba91635c4,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84015,0,auction-all_oracle-eba91635c4,3,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84015,0,auction-all_oracle-eba91635c4,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,0,auction-all_oracle-ecd960be03,0,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,0,auction-all_oracle-ecd960be03,1,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,0,auction-all_oracle-ecd960be03,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,0,auction-all_oracle-ecd960be03,3,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,0,auction-all_oracle-ecd960be03,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84006,1,auction-all_oracle-faa1872c8c,0,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84006,1,auction-all_oracle-faa1872c8c,1,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84006,1,auction-all_oracle-faa1872c8c,2,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84006,1,auction-all_oracle-faa1872c8c,3,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84006,1,auction-all_oracle-faa1872c8c,4,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,1,auction-all_oracle-fd774dbc8b,0,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,1,auction-all_oracle-fd774dbc8b,1,colocation_reseller,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,1,auction-all_oracle-fd774dbc8b,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,1,auction-all_oracle-fd774dbc8b,3,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84022,1,auction-all_oracle-fd774dbc8b,4,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84012,0,auction-all_oracle-ff2176a90d,0,regional_operator,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84012,0,auction-all_oracle-ff2176a90d,1,hyperscaler,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84012,0,auction-all_oracle-ff2176a90d,2,sovereign_fund,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84012,0,auction-all_oracle-ff2176a90d,3,ai_lab,False,silent,0.0,0.0
O1,all_oracle,auction-1lot-84012,0,auction-all_oracle-ff2176a90d,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,0,auction-all_rational-01d6c8a9a8,0,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,0,auction-all_rational-01d6c8a9a8,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,0,auction-all_rational-01d6c8a9a8,2,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,0,auction-all_rational-01d6c8a9a8,3,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,0,auction-all_rational-01d6c8a9a8,4,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,1,auction-all_rational-0c08646fcd,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,1,auction-all_rational-0c08646fcd,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,1,auction-all_rational-0c08646fcd,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,1,auction-all_rational-0c08646fcd,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,1,auction-all_rational-0c08646fcd,4,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,0,auction-all_rational-10185ce51d,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,0,auction-all_rational-10185ce51d,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,0,auction-all_rational-10185ce51d,2,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,0,auction-all_rational-10185ce51d,3,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,0,auction-all_rational-10185ce51d,4,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,0,auction-all_rational-101b7973de,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,0,auction-all_rational-101b7973de,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,0,auction-all_rational-101b7973de,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,0,auction-all_rational-101b7973de,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,0,auction-all_rational-101b7973de,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84018,0,auction-all_rational-16af0aa8a8,0,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84018,0,auction-all_rational-16af0aa8a8,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84018,0,auction-all_rational-16af0aa8a8,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84018,0,auction-all_rational-16af0aa8a8,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84018,0,auction-all_rational-16af0aa8a8,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,0,auction-all_rational-277fc107b1,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,0,auction-all_rational-277fc107b1,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,0,auction-all_rational-277fc107b1,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,0,auction-all_rational-277fc107b1,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,0,auction-all_rational-277fc107b1,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84007,0,auction-all_rational-2d5db9fdf8,0,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84007,0,auction-all_rational-2d5db9fdf8,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84007,0,auction-all_rational-2d5db9fdf8,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84007,0,auction-all_rational-2d5db9fdf8,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84007,0,auction-all_rational-2d5db9fdf8,4,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,1,auction-all_rational-44b23fc952,0,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,1,auction-all_rational-44b23fc952,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,1,auction-all_rational-44b23fc952,2,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,1,auction-all_rational-44b23fc952,3,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84013,1,auction-all_rational-44b23fc952,4,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,0,auction-all_rational-4693a45dc6,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,0,auction-all_rational-4693a45dc6,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,0,auction-all_rational-4693a45dc6,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,0,auction-all_rational-4693a45dc6,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,0,auction-all_rational-4693a45dc6,4,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,0,auction-all_rational-4b57008459,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,0,auction-all_rational-4b57008459,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,0,auction-all_rational-4b57008459,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,0,auction-all_rational-4b57008459,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84014,0,auction-all_rational-4b57008459,4,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84009,0,auction-all_rational-504aa72aa9,0,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84009,0,auction-all_rational-504aa72aa9,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84009,0,auction-all_rational-504aa72aa9,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84009,0,auction-all_rational-504aa72aa9,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84009,0,auction-all_rational-504aa72aa9,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,1,auction-all_rational-5071233de0,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,1,auction-all_rational-5071233de0,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,1,auction-all_rational-5071233de0,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,1,auction-all_rational-5071233de0,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84006,1,auction-all_rational-5071233de0,4,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84003,0,auction-all_rational-5db9fab6c3,0,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84003,0,auction-all_rational-5db9fab6c3,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84003,0,auction-all_rational-5db9fab6c3,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84003,0,auction-all_rational-5db9fab6c3,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84003,0,auction-all_rational-5db9fab6c3,4,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84020,1,auction-all_rational-6171f592ba,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84020,1,auction-all_rational-6171f592ba,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84020,1,auction-all_rational-6171f592ba,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84020,1,auction-all_rational-6171f592ba,3,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84020,1,auction-all_rational-6171f592ba,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,0,auction-all_rational-67f8cdc9ce,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,0,auction-all_rational-67f8cdc9ce,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,0,auction-all_rational-67f8cdc9ce,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,0,auction-all_rational-67f8cdc9ce,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,0,auction-all_rational-67f8cdc9ce,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,1,auction-all_rational-6a7e6a55ef,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,1,auction-all_rational-6a7e6a55ef,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,1,auction-all_rational-6a7e6a55ef,2,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,1,auction-all_rational-6a7e6a55ef,3,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84008,1,auction-all_rational-6a7e6a55ef,4,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84000,1,auction-all_rational-6cdf1a5441,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84000,1,auction-all_rational-6cdf1a5441,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84000,1,auction-all_rational-6cdf1a5441,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84000,1,auction-all_rational-6cdf1a5441,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84000,1,auction-all_rational-6cdf1a5441,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,1,auction-all_rational-72b4589af4,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,1,auction-all_rational-72b4589af4,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,1,auction-all_rational-72b4589af4,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,1,auction-all_rational-72b4589af4,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84001,1,auction-all_rational-72b4589af4,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84015,1,auction-all_rational-741b9c3f65,0,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84015,1,auction-all_rational-741b9c3f65,1,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84015,1,auction-all_rational-741b9c3f65,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84015,1,auction-all_rational-741b9c3f65,3,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84015,1,auction-all_rational-741b9c3f65,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84016,0,auction-all_rational-79d4d2e609,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84016,0,auction-all_rational-79d4d2e609,1,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84016,0,auction-all_rational-79d4d2e609,2,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84016,0,auction-all_rational-79d4d2e609,3,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84016,0,auction-all_rational-79d4d2e609,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,1,auction-all_rational-840d5be927,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,1,auction-all_rational-840d5be927,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,1,auction-all_rational-840d5be927,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,1,auction-all_rational-840d5be927,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,1,auction-all_rational-840d5be927,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84021,0,auction-all_rational-87f33ec285,0,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84021,0,auction-all_rational-87f33ec285,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84021,0,auction-all_rational-87f33ec285,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84021,0,auction-all_rational-87f33ec285,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84021,0,auction-all_rational-87f33ec285,4,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,0,auction-all_rational-8bf2bc0385,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,0,auction-all_rational-8bf2bc0385,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,0,auction-all_rational-8bf2bc0385,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,0,auction-all_rational-8bf2bc0385,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84002,0,auction-all_rational-8bf2bc0385,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,1,auction-all_rational-8d44c0c417,0,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,1,auction-all_rational-8d44c0c417,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,1,auction-all_rational-8d44c0c417,2,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,1,auction-all_rational-8d44c0c417,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84017,1,auction-all_rational-8d44c0c417,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84019,1,auction-all_rational-9209134253,0,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84019,1,auction-all_rational-9209134253,1,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84019,1,auction-all_rational-9209134253,2,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84019,1,auction-all_rational-9209134253,3,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84019,1,auction-all_rational-9209134253,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,1,auction-all_rational-93bd36a43a,0,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,1,auction-all_rational-93bd36a43a,1,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,1,auction-all_rational-93bd36a43a,2,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,1,auction-all_rational-93bd36a43a,3,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84005,1,auction-all_rational-93bd36a43a,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84022,0,auction-all_rational-95bc6c8707,0,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84022,0,auction-all_rational-95bc6c8707,1,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84022,0,auction-all_rational-95bc6c8707,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84022,0,auction-all_rational-95bc6c8707,3,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84022,0,auction-all_rational-95bc6c8707,4,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,1,auction-all_rational-9c88c6b9fc,0,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,1,auction-all_rational-9c88c6b9fc,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,1,auction-all_rational-9c88c6b9fc,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,1,auction-all_rational-9c88c6b9fc,3,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,1,auction-all_rational-9c88c6b9fc,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84004,1,auction-all_rational-a1d72351fe,0,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84004,1,auction-all_rational-a1d72351fe,1,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84004,1,auction-all_rational-a1d72351fe,2,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84004,1,auction-all_rational-a1d72351fe,3,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84004,1,auction-all_rational-a1d72351fe,4,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,0,auction-all_rational-a21f0c74bc,0,regional_operator,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,0,auction-all_rational-a21f0c74bc,1,hyperscaler,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,0,auction-all_rational-a21f0c74bc,2,sovereign_fund,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,0,auction-all_rational-a21f0c74bc,3,ai_lab,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84012,0,auction-all_rational-a21f0c74bc,4,colocation_reseller,False,silent,0.0,0.0
O1,all_rational,auction-1lot-84023,1,auction-all_rational-b9d9a8967a,0,ai_lab,False,silent,0.0,0.0
