any_violation,cell_id,corrected_backers,deal,deal_lost_to_guard,deal_lost_to_guard_no_veto,episode_id,final_offer,instance_id,n_terminal_votes,n_violations,seed,veto_backs_corrected,violators,would_pass_corrected
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-0ab3e97c8e,P49,scorable_negotiation-L0-033f0874d5,4.0,0.0,1,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-121a13e418,P51,scorable_negotiation-L0-db777d04d1,4.0,0.0,0,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-192d910ead,P44,scorable_negotiation-L0-033f0874d5,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-2e4de30323,P63,scorable_negotiation-L0-44925c2d5b,4.0,2.0,0,1.0,Avery;Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-3336e53e9e,P50,scorable_negotiation-L0-db777d04d1,4.0,1.0,3,1.0,Devon,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-3955afe96e,P40,scorable_negotiation-L0-86d39f433e,4.0,0.0,1,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-41b4eec8a5,P44,scorable_negotiation-L0-db777d04d1,4.0,0.0,1,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-44c431e269,P51,scorable_negotiation-L0-033f0874d5,4.0,0.0,3,1.0,,1.0
0.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-46d2687f6c,P67,scorable_negotiation-L0-5b80bb74c6,4.0,0.0,4,1.0,,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-56d7aad7fd,P62,scorable_negotiation-L0-44925c2d5b,4.0,1.0,3,0.0,Casey,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-5ea6445aa5,P40,scorable_negotiation-L0-86d39f433e,4.0,2.0,4,0.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-6473364a1f,P58,scorable_negotiation-L0-44925c2d5b,4.0,2.0,1,0.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-74ebce1978,P66,scorable_negotiation-L0-5b80bb74c6,4.0,1.0,0,1.0,Avery,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-7a114a0e85,P55,scorable_negotiation-L0-db777d04d1,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-811cce8cc9,P65,scorable_negotiation-L0-5b80bb74c6,4.0,1.0,2,0.0,Casey,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-8208df6d66,P40,scorable_negotiation-L0-86d39f433e,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-9167f8bbd1,P60,scorable_negotiation-L0-44925c2d5b,4.0,2.0,2,1.0,Avery;Blake,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-9b4158e8e4,P49,scorable_negotiation-L0-db777d04d1,4.0,0.0,4,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-a2b186a8f5,P58,scorable_negotiation-L0-033f0874d5,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-b213c862c8,P64,scorable_negotiation-L0-5b80bb74c6,4.0,1.0,3,0.0,Devon,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-bfbb58c09f,P40,scorable_negotiation-L0-86d39f433e,4.0,0.0,0,1.0,,1.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f8142f00bd,P61,scorable_negotiation-L0-44925c2d5b,4.0,2.0,4,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-fa394f9705,P43,scorable_negotiation-L0-033f0874d5,4.0,2.0,0,1.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-fe8ed3b748,P66,scorable_negotiation-L0-86d39f433e,4.0,1.0,3,0.0,Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-006fb8b41f,P71,scorable_negotiation-L1-6e5961e973,4.0,3.0,4,0.0,Casey;Devon;Ember,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-149e6d2b54,P60,scorable_negotiation-L1-b3fd37949a,4.0,0.0,1,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-1e7d61b446,P61,scorable_negotiation-L1-6f6151e1d5,4.0,0.0,3,1.0,,1.0
0.0,all_rational__unanimity_r16,1,0.0,0.0,0.0,scorable_negotiation-moves_chat-2a90d9e0ed,P74,scorable_negotiation-L1-6e5961e973,4.0,0.0,0,1.0,,0.0
0.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-3019727443,P50,scorable_negotiation-L1-6f6151e1d5,4.0,0.0,2,1.0,,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-3a0e7f04d9,P74,scorable_negotiation-L1-6e5961e973,4.0,3.0,2,1.0,Avery;Blake;Casey,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-568cc89680,P77,scorable_negotiation-L1-6e5961e973,4.0,1.0,3,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-59f5cea244,P68,scorable_negotiation-L1-a9e4838c4c,4.0,3.0,3,1.0,Blake;Casey;Devon,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-5ef9d290fd,P66,scorable_negotiation-L1-1381dc04db,4.0,0.0,1,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-64f694652c,P58,scorable_negotiation-L1-a9e4838c4c,4.0,0.0,1,1.0,,1.0
0.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-675ab6893e,P59,scorable_negotiation-L1-1381dc04db,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-7977e8130a,P57,scorable_negotiation-L1-1381dc04db,4.0,2.0,4,0.0,Casey;Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-86f7339475,P53,scorable_negotiation-L1-6f6151e1d5,4.0,2.0,4,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-8aad7e4462,P68,scorable_negotiation-L1-a9e4838c4c,4.0,1.0,2,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-8b16375f56,P40,scorable_negotiation-L1-6f6151e1d5,4.0,3.0,1,1.0,Avery;Blake;Ember,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-90f2b3b7a8,P60,scorable_negotiation-L1-a9e4838c4c,4.0,0.0,4,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-961955a5be,P74,scorable_negotiation-L1-b3fd37949a,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-98a3bb79b2,P70,scorable_negotiation-L1-b3fd37949a,4.0,3.0,3,1.0,Blake;Casey;Devon,0.0
0.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-a5e778a4f4,P67,scorable_negotiation-L1-1381dc04db,4.0,0.0,3,0.0,,0.0
0.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ac618634f2,P58,scorable_negotiation-L1-b3fd37949a,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-b4c8927046,P74,scorable_negotiation-L1-6e5961e973,4.0,2.0,1,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-b92cb2b7f6,P71,scorable_negotiation-L1-b3fd37949a,4.0,2.0,4,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ba7936920a,P56,scorable_negotiation-L1-1381dc04db,4.0,2.0,2,1.0,Blake;Casey,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ebb284c7d3,P40,scorable_negotiation-L1-6f6151e1d5,4.0,2.0,0,1.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-f10a5432fb,P60,scorable_negotiation-L1-a9e4838c4c,4.0,2.0,0,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-07e5a28dbc,P65,scorable_negotiation-L2-5edb2fff08,4.0,2.0,0,1.0,Avery;Devon,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-1e2bfaae1d,P65,scorable_negotiation-L2-5edb2fff08,4.0,1.0,3,0.0,Casey,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-292b8dbb20,P40,scorable_negotiation-L2-107032bc27,4.0,2.0,3,0.0,Casey;Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-2c2fd05e5a,P53,scorable_negotiation-L2-cd5957683b,4.0,1.0,1,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-2c683e6f14,P60,scorable_negotiation-L2-f3366df5c2,4.0,1.0,4,0.0,Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4edd186852,P52,scorable_negotiation-L2-107032bc27,4.0,1.0,2,0.0,Casey,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-624ebbf710,P71,scorable_negotiation-L2-cd5957683b,4.0,3.0,3,1.0,Blake;Casey;Devon,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-756f1014f4,P41,scorable_negotiation-L2-107032bc27,4.0,0.0,1,1.0,,1.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-7657be8822,P48,scorable_negotiation-L2-f3366df5c2,4.0,3.0,2,1.0,Avery;Blake;Casey,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-838b7fde42,P66,scorable_negotiation-L2-5edb2fff08,4.0,1.0,1,0.0,Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-9354a4a6bb,P63,scorable_negotiation-L2-c07670b4c3,4.0,2.0,3,1.0,Blake;Casey,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-9dbb55fc6b,P66,scorable_negotiation-L2-c07670b4c3,4.0,2.0,1,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-9e1d9b8490,P55,scorable_negotiation-L2-c07670b4c3,4.0,2.0,4,0.0,Casey;Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-a02429310e,P51,scorable_negotiation-L2-f3366df5c2,4.0,1.0,0,1.0,Avery,0.0
0.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-a47b2def91,P49,scorable_negotiation-L2-f3366df5c2,4.0,0.0,3,0.0,,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-a61d3ace8b,P58,scorable_negotiation-L2-c07670b4c3,4.0,1.0,0,1.0,Avery,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-a71561a194,P41,scorable_negotiation-L2-107032bc27,4.0,1.0,0,1.0,Avery,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ba138b569a,P51,scorable_negotiation-L2-107032bc27,4.0,3.0,4,0.0,Casey;Devon;Ember,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-bbb9212a93,P60,scorable_negotiation-L2-c07670b4c3,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-c1245f30a6,P67,scorable_negotiation-L2-cd5957683b,4.0,3.0,2,1.0,Avery;Blake;Casey,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-c2dc3849ca,P73,scorable_negotiation-L2-cd5957683b,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-cb27c4991a,P65,scorable_negotiation-L2-5edb2fff08,4.0,1.0,4,1.0,Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-d5f1b81fbf,P41,scorable_negotiation-L2-f3366df5c2,4.0,2.0,1,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-d799ad76ca,P63,scorable_negotiation-L2-cd5957683b,4.0,1.0,0,1.0,Avery,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-ec5099ae1e,P64,scorable_negotiation-L2-5edb2fff08,4.0,2.0,2,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-052c307ee6,P66,scorable_negotiation-L3-78a36182a2,4.0,2.0,4,0.0,Casey;Devon,0.0
0.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-063cf960db,P52,scorable_negotiation-L3-09d8108a8f,4.0,0.0,2,1.0,,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-149ed6e977,P66,scorable_negotiation-L3-78a36182a2,4.0,1.0,3,1.0,Blake,0.0
0.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-15820b1913,P39,scorable_negotiation-L3-8e55401ea3,4.0,0.0,1,0.0,,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-17218fc3fd,P52,scorable_negotiation-L3-81f699e3fe,4.0,2.0,1,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-1a2aa9c1ce,P55,scorable_negotiation-L3-09d8108a8f,4.0,1.0,3,0.0,Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-21c22304c2,P39,scorable_negotiation-L3-8e55401ea3,4.0,1.0,2,0.0,Casey,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-2a0885afdb,P58,scorable_negotiation-L3-901198dd46,4.0,0.0,1,1.0,,1.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-30046597de,P73,scorable_negotiation-L3-78a36182a2,4.0,1.0,0,1.0,Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-337ac4221a,P65,scorable_negotiation-L3-78a36182a2,4.0,1.0,2,0.0,Casey,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-3606a0d0f7,P55,scorable_negotiation-L3-09d8108a8f,4.0,0.0,0,1.0,,1.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4670dd6214,P39,scorable_negotiation-L3-8e55401ea3,4.0,2.0,3,0.0,Casey;Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-47a42c07a6,P39,scorable_negotiation-L3-8e55401ea3,4.0,3.0,4,0.0,Casey;Devon;Ember,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-6264384da6,P58,scorable_negotiation-L3-901198dd46,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-692cd0ec3b,P62,scorable_negotiation-L3-901198dd46,4.0,1.0,2,0.0,Casey,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-69f0f0e1dc,P44,scorable_negotiation-L3-09d8108a8f,4.0,1.0,1,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-7a14d08e96,P64,scorable_negotiation-L3-78a36182a2,4.0,1.0,1,0.0,Avery,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-81c748e0ad,P40,scorable_negotiation-L3-8e55401ea3,4.0,3.0,0,1.0,Avery;Devon;Ember,0.0
0.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-8e769e2c9b,P67,scorable_negotiation-L3-81f699e3fe,4.0,0.0,3,1.0,,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-973427ebf9,P68,scorable_negotiation-L3-81f699e3fe,4.0,1.0,0,1.0,Avery,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-a1d462b00e,P51,scorable_negotiation-L3-09d8108a8f,4.0,2.0,4,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-a934f436ef,P63,scorable_negotiation-L3-901198dd46,4.0,1.0,3,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-da78bf0630,P53,scorable_negotiation-L3-81f699e3fe,4.0,1.0,4,0.0,Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-eedc20911f,P54,scorable_negotiation-L3-81f699e3fe,4.0,3.0,2,1.0,Avery;Blake;Casey,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-f9828fc9d1,P58,scorable_negotiation-L3-901198dd46,4.0,2.0,0,1.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-1f5af524c4,P48,scorable_negotiation-L4-592a4f7b6d,4.0,2.0,2,1.0,Blake;Casey,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-1fafc34d7c,P71,scorable_negotiation-L4-35d9e3e112,4.0,2.0,3,0.0,Casey;Devon,0.0
0.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-20fcbb6006,P69,scorable_negotiation-L4-35d9e3e112,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-3817591355,P80,scorable_negotiation-L4-05f715c1e6,4.0,1.0,3,0.0,Devon,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-44c41f116e,P47,scorable_negotiation-L4-592a4f7b6d,4.0,1.0,1,1.0,Blake,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-5eedd03300,P54,scorable_negotiation-L4-05f715c1e6,4.0,0.0,0,1.0,,1.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-64b723a7fc,P50,scorable_negotiation-L4-592a4f7b6d,4.0,1.0,3,0.0,Devon,0.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-6825c8b461,P58,scorable_negotiation-L4-b9891ffb3e,4.0,0.0,3,1.0,,1.0
0.0,all_rational__unanimity_r16,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-73ace94e2a,P70,scorable_negotiation-L4-35d9e3e112,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-96536346f2,P60,scorable_negotiation-L4-b9891ffb3e,4.0,1.0,2,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-aad3cbea7e,P66,scorable_negotiation-L4-592a4f7b6d,4.0,2.0,4,0.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-b43fdb6895,P74,scorable_negotiation-L4-35d9e3e112,4.0,1.0,1,0.0,Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-ba46ac75fc,P69,scorable_negotiation-L4-35d9e3e112,4.0,1.0,4,1.0,Devon,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-d0b1b4cb89,P66,scorable_negotiation-L4-05f715c1e6,4.0,1.0,1,1.0,Blake,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-d383702ebb,P59,scorable_negotiation-L4-b9891ffb3e,4.0,2.0,1,0.0,Avery;Ember,0.0
0.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-dbff0e4c8f,P51,scorable_negotiation-L4-592a4f7b6d,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-e847bc6424,P68,scorable_negotiation-L4-05f715c1e6,4.0,2.0,4,0.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r16,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-e8bffea50a,P61,scorable_negotiation-L4-b9891ffb3e,4.0,2.0,4,0.0,Casey;Ember,0.0
1.0,all_rational__unanimity_r16,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f1442084c3,P54,scorable_negotiation-L4-05f715c1e6,4.0,2.0,2,1.0,Blake;Casey,0.0
1.0,all_rational__unanimity_r16,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-feb9bbe5c1,P65,scorable_negotiation-L4-b9891ffb3e,4.0,1.0,0,1.0,Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-1012cfdb67,P11,scorable_negotiation-L0-86d39f433e,4.0,1.0,0,0.0,Devon,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-268fe6083f,P12,scorable_negotiation-L0-db777d04d1,4.0,0.0,3,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-280422628e,P12,scorable_negotiation-L0-033f0874d5,4.0,0.0,3,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-33d2dd4366,P17,scorable_negotiation-L0-5b80bb74c6,4.0,1.0,2,1.0,Avery,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-3d7c58b367,P14,scorable_negotiation-L0-033f0874d5,4.0,2.0,2,1.0,Avery;Ember,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4864622c73,P13,scorable_negotiation-L0-5b80bb74c6,4.0,0.0,1,1.0,,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4aa1f0c744,P14,scorable_negotiation-L0-db777d04d1,4.0,0.0,4,1.0,,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-4e6500343e,P11,scorable_negotiation-L0-86d39f433e,4.0,0.0,2,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-4e9e6f73f8,P15,scorable_negotiation-L0-86d39f433e,4.0,0.0,3,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4ea6113af4,P10,scorable_negotiation-L0-033f0874d5,4.0,1.0,0,1.0,Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-68e36fcc99,P11,scorable_negotiation-L0-86d39f433e,4.0,2.0,1,0.0,Devon;Ember,0.0
0.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-774cd2c830,P16,scorable_negotiation-L0-5b80bb74c6,4.0,0.0,4,0.0,,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-7e566bf78a,P14,scorable_negotiation-L0-44925c2d5b,4.0,2.0,3,0.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-80ef5fdb78,P14,scorable_negotiation-L0-86d39f433e,4.0,3.0,4,1.0,Avery;Blake;Casey,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-8d0aa00d6c,P16,scorable_negotiation-L0-44925c2d5b,4.0,1.0,0,0.0,Casey,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-8fdcfa8c9e,P17,scorable_negotiation-L0-5b80bb74c6,4.0,2.0,0,0.0,Casey;Devon,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ae5931c52b,P14,scorable_negotiation-L0-5b80bb74c6,4.0,2.0,3,1.0,Avery;Blake,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-b10773ba40,P15,scorable_negotiation-L0-44925c2d5b,4.0,0.0,4,1.0,,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-b34c32da5e,P14,scorable_negotiation-L0-033f0874d5,4.0,0.0,4,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-bdcc0522cc,P14,scorable_negotiation-L0-db777d04d1,4.0,0.0,2,1.0,,1.0
