arm,episode_id,episode_seed,ever_accepts_seed,first_move_accepts_seed,instance_id,logical_table,protocol_variant,seat,seat_index,seeded_offer,z
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4dc3152adf,0,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Avery,0,ceiling,0.564706
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4dc3152adf,0,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Blake,1,ceiling,0.513889
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4dc3152adf,0,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Casey,2,ceiling,0.486486
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4dc3152adf,0,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Devon,3,ceiling,0.140625
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4dc3152adf,0,1.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Ember,4,ceiling,0.727273
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4eb5884cfe,1,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Avery,0,ceiling,0.564706
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4eb5884cfe,1,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Blake,1,ceiling,0.513889
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4eb5884cfe,1,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Casey,2,ceiling,0.486486
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4eb5884cfe,1,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Devon,3,ceiling,0.140625
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-4eb5884cfe,1,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Ember,4,ceiling,0.727273
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-566c53d149,0,0.0,0.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Avery,0,ceiling,0.295455
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-566c53d149,0,0.0,0.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Blake,1,ceiling,0.40404
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-566c53d149,0,0.0,0.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Casey,2,ceiling,0.715789
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-566c53d149,0,0.0,0.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Devon,3,ceiling,0.491228
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-566c53d149,0,0.0,0.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Ember,4,ceiling,0.35443
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5bc06655d1,2,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Avery,0,ceiling,0.343284
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5bc06655d1,2,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Blake,1,ceiling,0.321429
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5bc06655d1,2,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Casey,2,ceiling,0.775862
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5bc06655d1,2,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Devon,3,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5bc06655d1,2,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Ember,4,ceiling,0.030303
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5c62df4ffe,2,1.0,1.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Avery,0,ceiling,0.295455
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5c62df4ffe,2,1.0,1.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Blake,1,ceiling,0.40404
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5c62df4ffe,2,1.0,1.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Casey,2,ceiling,0.715789
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5c62df4ffe,2,1.0,1.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Devon,3,ceiling,0.491228
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-5c62df4ffe,2,1.0,1.0,scorable_negotiation-L4-8a29217702,all_oracle,continue,Ember,4,ceiling,0.35443
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-6ec6a22890,3,1.0,0.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Avery,0,ceiling,0.343284
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-6ec6a22890,3,0.0,0.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Blake,1,ceiling,0.321429
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-6ec6a22890,3,1.0,0.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Casey,2,ceiling,0.775862
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-6ec6a22890,3,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Devon,3,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-6ec6a22890,3,1.0,0.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Ember,4,ceiling,0.030303
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-70cce6020a,3,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Avery,0,ceiling,0.564706
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-70cce6020a,3,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Blake,1,ceiling,0.513889
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-70cce6020a,3,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Casey,2,ceiling,0.486486
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-70cce6020a,3,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Devon,3,ceiling,0.140625
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-70cce6020a,3,1.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Ember,4,ceiling,0.727273
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-8fb7ce4f33,2,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Avery,0,ceiling,0.564706
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-8fb7ce4f33,2,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Blake,1,ceiling,0.513889
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-8fb7ce4f33,2,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Casey,2,ceiling,0.486486
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-8fb7ce4f33,2,0.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Devon,3,ceiling,0.140625
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-8fb7ce4f33,2,1.0,0.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Ember,4,ceiling,0.727273
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-97e1594494,1,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Avery,0,ceiling,0.343284
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-97e1594494,1,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Blake,1,ceiling,0.321429
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-97e1594494,1,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Casey,2,ceiling,0.775862
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-97e1594494,1,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Devon,3,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-97e1594494,1,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Ember,4,ceiling,0.030303
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9ab8994b04,0,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Avery,0,ceiling,0.343284
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9ab8994b04,0,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Blake,1,ceiling,0.321429
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9ab8994b04,0,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Casey,2,ceiling,0.775862
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9ab8994b04,0,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Devon,3,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9ab8994b04,0,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Ember,4,ceiling,0.030303
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9bb6a19b84,1,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Avery,0,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9bb6a19b84,1,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Blake,1,ceiling,0.605263
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9bb6a19b84,1,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Casey,2,ceiling,0.064103
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9bb6a19b84,1,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Devon,3,ceiling,0.780488
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-9bb6a19b84,1,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Ember,4,ceiling,0.780822
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-dada0b0a4f,2,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Avery,0,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-dada0b0a4f,2,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Blake,1,ceiling,0.605263
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-dada0b0a4f,2,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Casey,2,ceiling,0.064103
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-dada0b0a4f,2,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Devon,3,ceiling,0.780488
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-dada0b0a4f,2,1.0,1.0,scorable_negotiation-L4-712ba36a4f,all_oracle,continue,Ember,4,ceiling,0.780822
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-e04abb0f66,4,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Avery,0,ceiling,0.343284
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-e04abb0f66,4,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Blake,1,ceiling,0.321429
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-e04abb0f66,4,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Casey,2,ceiling,0.775862
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-e04abb0f66,4,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Devon,3,ceiling,0.0
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-e04abb0f66,4,1.0,1.0,scorable_negotiation-L4-faf2ca7d47,all_oracle,continue,Ember,4,ceiling,0.030303
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-edfa2ba81e,4,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Avery,0,ceiling,0.564706
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-edfa2ba81e,4,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Blake,1,ceiling,0.513889
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-edfa2ba81e,4,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Casey,2,ceiling,0.486486
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-edfa2ba81e,4,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Devon,3,ceiling,0.140625
all_oracle__ceiling_continue,scorable_negotiation-moves_chat-edfa2ba81e,4,1.0,1.0,scorable_negotiation-L4-d49e5fe070,all_oracle,continue,Ember,4,ceiling,0.727273
all_oracle__placebo_vote,scorable_negotiation-moves_chat-0bcef29649,3,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Avery,0,placebo,0.630952
all_oracle__placebo_vote,scorable_negotiation-moves_chat-0bcef29649,3,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Blake,1,placebo,0.276923
all_oracle__placebo_vote,scorable_negotiation-moves_chat-0bcef29649,3,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Casey,2,placebo,0.146341
all_oracle__placebo_vote,scorable_negotiation-moves_chat-0bcef29649,3,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Devon,3,placebo,0.347826
all_oracle__placebo_vote,scorable_negotiation-moves_chat-0bcef29649,3,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Ember,4,placebo,0.238938
all_oracle__placebo_vote,scorable_negotiation-moves_chat-12f9755afe,2,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Avery,0,placebo,0.674074
all_oracle__placebo_vote,scorable_negotiation-moves_chat-12f9755afe,2,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Blake,1,placebo,0.222222
all_oracle__placebo_vote,scorable_negotiation-moves_chat-12f9755afe,2,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Casey,2,placebo,0.380282
all_oracle__placebo_vote,scorable_negotiation-moves_chat-12f9755afe,2,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Devon,3,placebo,0.277228
all_oracle__placebo_vote,scorable_negotiation-moves_chat-12f9755afe,2,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Ember,4,placebo,0.45122
all_oracle__placebo_vote,scorable_negotiation-moves_chat-1dcf1a0772,2,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Avery,0,placebo,0.447761
all_oracle__placebo_vote,scorable_negotiation-moves_chat-1dcf1a0772,2,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Blake,1,placebo,0.159664
all_oracle__placebo_vote,scorable_negotiation-moves_chat-1dcf1a0772,2,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Casey,2,placebo,0.676056
all_oracle__placebo_vote,scorable_negotiation-moves_chat-1dcf1a0772,2,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Devon,3,placebo,0.036145
all_oracle__placebo_vote,scorable_negotiation-moves_chat-1dcf1a0772,2,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Ember,4,placebo,0.05102
all_oracle__placebo_vote,scorable_negotiation-moves_chat-2b57bb90fd,3,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Avery,0,placebo,0.21978
all_oracle__placebo_vote,scorable_negotiation-moves_chat-2b57bb90fd,3,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Blake,1,placebo,0.157895
all_oracle__placebo_vote,scorable_negotiation-moves_chat-2b57bb90fd,3,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Casey,2,placebo,0.325397
all_oracle__placebo_vote,scorable_negotiation-moves_chat-2b57bb90fd,3,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Devon,3,placebo,0.47561
all_oracle__placebo_vote,scorable_negotiation-moves_chat-2b57bb90fd,3,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Ember,4,placebo,0.514563
all_oracle__placebo_vote,scorable_negotiation-moves_chat-491cf9f360,3,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Avery,0,placebo,0.328358
all_oracle__placebo_vote,scorable_negotiation-moves_chat-491cf9f360,3,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Blake,1,placebo,0.722689
all_oracle__placebo_vote,scorable_negotiation-moves_chat-491cf9f360,3,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Casey,2,placebo,0.577465
all_oracle__placebo_vote,scorable_negotiation-moves_chat-491cf9f360,3,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Devon,3,placebo,0.180723
all_oracle__placebo_vote,scorable_negotiation-moves_chat-491cf9f360,3,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Ember,4,placebo,0.469388
all_oracle__placebo_vote,scorable_negotiation-moves_chat-4bfdaa1639,3,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Avery,0,placebo,0.223404
all_oracle__placebo_vote,scorable_negotiation-moves_chat-4bfdaa1639,3,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Blake,1,placebo,0.690909
all_oracle__placebo_vote,scorable_negotiation-moves_chat-4bfdaa1639,3,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Casey,2,placebo,0.626263
all_oracle__placebo_vote,scorable_negotiation-moves_chat-4bfdaa1639,3,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Devon,3,placebo,0.352273
all_oracle__placebo_vote,scorable_negotiation-moves_chat-4bfdaa1639,3,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Ember,4,placebo,0.033333
all_oracle__placebo_vote,scorable_negotiation-moves_chat-57faa73322,0,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Avery,0,placebo,0.27381
all_oracle__placebo_vote,scorable_negotiation-moves_chat-57faa73322,0,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Blake,1,placebo,0.630769
all_oracle__placebo_vote,scorable_negotiation-moves_chat-57faa73322,0,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Casey,2,placebo,0.056911
all_oracle__placebo_vote,scorable_negotiation-moves_chat-57faa73322,0,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Devon,3,placebo,0.804348
all_oracle__placebo_vote,scorable_negotiation-moves_chat-57faa73322,0,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Ember,4,placebo,0.584071
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5baf6ca9a2,2,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Avery,0,placebo,0.776596
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5baf6ca9a2,2,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Blake,1,placebo,0.472727
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5baf6ca9a2,2,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Casey,2,placebo,0.616162
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5baf6ca9a2,2,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Devon,3,placebo,0.25
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5baf6ca9a2,2,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Ember,4,placebo,0.522222
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5f21c38a67,0,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Avery,0,placebo,0.56383
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5f21c38a67,0,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Blake,1,placebo,0.727273
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5f21c38a67,0,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Casey,2,placebo,0.808081
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5f21c38a67,0,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Devon,3,placebo,0.409091
all_oracle__placebo_vote,scorable_negotiation-moves_chat-5f21c38a67,0,1.0,1.0,scorable_negotiation-L0-a483b0d80d,all_oracle,vote,Ember,4,placebo,0.233333
all_oracle__placebo_vote,scorable_negotiation-moves_chat-605d410f3a,4,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Avery,0,placebo,0.27381
all_oracle__placebo_vote,scorable_negotiation-moves_chat-605d410f3a,4,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Blake,1,placebo,0.630769
all_oracle__placebo_vote,scorable_negotiation-moves_chat-605d410f3a,4,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Casey,2,placebo,0.056911
all_oracle__placebo_vote,scorable_negotiation-moves_chat-605d410f3a,4,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Devon,3,placebo,0.804348
all_oracle__placebo_vote,scorable_negotiation-moves_chat-605d410f3a,4,1.0,1.0,scorable_negotiation-L0-65113008ad,all_oracle,vote,Ember,4,placebo,0.584071
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6351371c70,3,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Avery,0,placebo,0.762963
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6351371c70,3,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Blake,1,placebo,0.344444
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6351371c70,3,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Casey,2,placebo,0.084507
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6351371c70,3,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Devon,3,placebo,0.465347
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6351371c70,3,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Ember,4,placebo,1.0
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6e9e9376b9,2,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Avery,0,placebo,0.098901
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6e9e9376b9,2,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Blake,1,placebo,0.0
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6e9e9376b9,2,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Casey,2,placebo,0.238095
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6e9e9376b9,2,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Devon,3,placebo,0.304878
all_oracle__placebo_vote,scorable_negotiation-moves_chat-6e9e9376b9,2,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Ember,4,placebo,0.398058
all_oracle__placebo_vote,scorable_negotiation-moves_chat-81faa4801f,1,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Avery,0,placebo,0.0
all_oracle__placebo_vote,scorable_negotiation-moves_chat-81faa4801f,1,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Blake,1,placebo,0.521008
all_oracle__placebo_vote,scorable_negotiation-moves_chat-81faa4801f,1,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Casey,2,placebo,0.126761
all_oracle__placebo_vote,scorable_negotiation-moves_chat-81faa4801f,1,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Devon,3,placebo,0.349398
all_oracle__placebo_vote,scorable_negotiation-moves_chat-81faa4801f,1,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Ember,4,placebo,0.857143
all_oracle__placebo_vote,scorable_negotiation-moves_chat-820919a2e5,1,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Avery,0,placebo,0.488889
all_oracle__placebo_vote,scorable_negotiation-moves_chat-820919a2e5,1,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Blake,1,placebo,0.2
all_oracle__placebo_vote,scorable_negotiation-moves_chat-820919a2e5,1,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Casey,2,placebo,0.070423
all_oracle__placebo_vote,scorable_negotiation-moves_chat-820919a2e5,1,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Devon,3,placebo,0.455446
all_oracle__placebo_vote,scorable_negotiation-moves_chat-820919a2e5,1,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Ember,4,placebo,0.121951
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a12162f298,0,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Avery,0,placebo,0.43956
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a12162f298,0,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Blake,1,placebo,0.157895
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a12162f298,0,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Casey,2,placebo,0.047619
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a12162f298,0,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Devon,3,placebo,0.47561
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a12162f298,0,1.0,1.0,scorable_negotiation-L0-32200851b2,all_oracle,vote,Ember,4,placebo,0.0
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a34fa62028,0,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Avery,0,placebo,0.0
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a34fa62028,0,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Blake,1,placebo,0.521008
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a34fa62028,0,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Casey,2,placebo,0.366197
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a34fa62028,0,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Devon,3,placebo,0.349398
all_oracle__placebo_vote,scorable_negotiation-moves_chat-a34fa62028,0,1.0,1.0,scorable_negotiation-L0-34733a57e6,all_oracle,vote,Ember,4,placebo,0.704082
all_oracle__placebo_vote,scorable_negotiation-moves_chat-aaf5e95f88,0,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Avery,0,placebo,0.4
all_oracle__placebo_vote,scorable_negotiation-moves_chat-aaf5e95f88,0,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Blake,1,placebo,0.5
all_oracle__placebo_vote,scorable_negotiation-moves_chat-aaf5e95f88,0,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Casey,2,placebo,0.380282
all_oracle__placebo_vote,scorable_negotiation-moves_chat-aaf5e95f88,0,1.0,1.0,scorable_negotiation-L0-611ee402f7,all_oracle,vote,Devon,3,placebo,0.821782
